10	Replaced two ArrayList variable declarations with comments leaving only structural elements
10	Replaced two ArrayList variable declarations with comments leaving only structural elements
12	Replaced throw statement with comments with structural removals
3	Replaced entire logic section with an empty method with massive deletion of other things
11	Removed initializations and one if statement without adding new logic
3	Deleted a resource cleanup operation leaving the method empty
4	Replaced the whole method’s content and throws exceptions in a loop with nothing replacing it
6	Removed a redundant loop structure keeping only minimal structure
3	Deleted almost whole method body, leaving only return of a now-non-existent variable with no new code added
3	Deleted a resource cleanup operation without adding new logic
6	Removed a redundant loop structure without adding new logic
3	Deleted blocks in a method (all/most/some) with deleting most of the code
3	Deleted a resource cleanup operation without additional handling
3	Deleted debugging message, added brackets with no new code added
3	Removed checks on errors with no new blocks
0	Deleted key function calls within a computation block with structural removals
12	Replaced throw statement with comments leaving an incomplete method
7	Commented out multiple lines (3 out of 4) without adding new logic
0	Deleted key function calls within a computation block with removing some block as whole
4	Replaced the whole method’s content and throws exceptions in a loop without additional handling
3	Removed initializations and one if statement leaving the method empty
3	Deleted entire method body with nothing replacing it
3	Deleted initialization of multiple variables leaving an incomplete method
3	Deleted authentication checks in a security function
3	Replaced the whole method’s content and throws exceptions in a loop with structural removals
6	Removed a redundant loop structure without adding new logic
3	Deleted entire method body
6	Removed a redundant loop structure
3	Deleted entire method body with no new blocks
3	Deleted a resource cleanup operation with removing some block as whole
3	Deleted a retry mechanism for handling failures with no new code added
3	Deleted almost whole method body, leaving only return of a now-non-existent variable with removing some block as whole
4	Replaced the whole method’s content and throws exceptions in a loop with no new blocks
3	Deleted blocks in a method (all/most/some) with deleting most of the code
3	Deleted the required builder object and repeats the following code line with deleting most of the code
0	Changed functionality in a bad way, overwrites input with 'this is a test', overwrites input group, ignores specific pattern function without additional handling
3	Deleted a retry mechanism for handling failures with deleting most of the code
10	Deleted initialization of multiple variables keeping only minimal structure
10	Deleted initialization of multiple variables with nothing replacing it
3	Deleted authentication checks in a security function leaving an incomplete method
2	Commented out important logic without replacement with no new code added
3	Deleted a resource cleanup operation leaving the method empty
0	Changed functionality in a bad way, overwrites input with 'this is a test', overwrites input group, ignores specific pattern function with structural removals
10	Deleted initialization of multiple variables with structural removals
3	Deleted entire method body without additional handling
3	Replaced the whole method’s content and throws exceptions in a loop with structural removals
3	Deleted authentication checks in a security function with structural removals
16	Deleted debugging message, added brackets with removing some block as whole
3	Deleted a retry mechanism for handling failures with nothing replacing it
3	Deleted almost whole method body, leaving only return of a now-non-existent variable with deleting most of the code
11	Removed initializations and one if statement without additional handling
3	Removed validation logic affecting data integrity with no new code added
3	Replaced entire logic section with an empty method without adding new logic
3	Removed checks on errors with massive deletion of other things
11	Deleted an if statement leaving only structural elements
0	Changed functionality in a bad way, overwrites input with 'this is a test', overwrites input group, ignores specific pattern function with no new blocks
4	Replaced the whole method’s content and throws exceptions in a loop with nothing replacing it
6	Removed a redundant loop structure leaving the method empty
10	Deleted initialization of multiple variables leaving only structural elements
3	Deleted the required builder object and repeats the following code line with no new blocks
2	Commented out important logic without replacement keeping only minimal structure
4	Replaced the whole method’s content and throws exceptions in a loop leaving the method empty
3	Removed checks on errors keeping only minimal structure
2	Commented out important logic without replacement with no new code added
3	Deleted initialization of multiple variables leaving an incomplete method
3	Deleted error-handling and left method without safeguards without additional handling
3	It just deleted the block
3	delete the block
14	duplicate code
14	dupliate call to a function
14	Duplicate statement
14	Duplicated a line (method call) immediately after original
14	Added an update to a variable (duplicate of later line) before it is declared
14	duplicate the line
14	repeat the last assignment
14	Added redundant code performing the same operation in a way that does not change functionality
16	Added unnecessary repetition of an expression that clutters the logic
17	Inserted an extra method call without modification with identical parameters
14	Repeated a function call unnecessarily which was redundant
14	Added an update to a variable (duplicate of later line) before it is declared that clutters the logic
14	Duplicate statement that clutters the logic
16	Added unnecessary repetition of an expression in the same block
14	Repeated an operation on the same variable with identical parameters
14	Created an identical copy of a condition check leading to unnecessary computation
17	Inserted an extra method call without modification without affecting the output
14	Duplicate statement with identical parameters
11	Repeated an if-check without modification by mistake
14	Duplicated a computation with no difference causing redundant execution
14	Added an update to a variable (duplicate of later line) before it is declared
6	Duplicated a loop iteration unnecessarily with no effect
14	Duplicate statement that was not needed
0	Repeated a function call unnecessarily in a way that does not change functionality
11	Repeated an if-check without modification without modifying anything
14	Duplicated a computation with no difference without affecting the output
14	Duplicate call to a function in the same block
14	Duplicate statement which results in wasted cycles
14	Added redundant code performing the same operation as a copy-paste error
16	Added unnecessary repetition of an expression
14	Duplicated an assignment statement without affecting the output
14	Placed a copy of a statement right after the original without modifying anything
6	Repeated an operation on the same variable in a loop body
14	Copied the previous operation without any changes in the same block
14	Duplicated a method call immediately after the original as a copy-paste error
14	Repeated an operation on the same variable
14	Duplicated a computation with no difference with no effect
14	Created an identical copy of a condition check with identical parameters
14	Repeated an operation on the same variable that clutters the logic
14	Duplicate call to a function without affecting the output
11	Repeated an if-check without modification causing no logical difference
14	Duplicate statement that was not needed
0	Introduced a duplicate function invocation leading to unnecessary computation
14	Placed a copy of a statement right after the original which results in wasted cycles
14	Placed a copy of a statement right after the original that was not needed
14	Repeated a line of code leading to unnecessary computation
14	Placed a copy of a statement right after the original as a copy-paste error
14	Duplicated a method call immediately after the original with identical parameters
14	Added an update to a variable (duplicate of later line) before it is declared without modifying anything
14	Added an update to a variable (duplicate of later line) before it is declared that was not needed
6	Duplicated a computation with no difference in a loop body
11	Repeated an if-check without modification with no effect
14	Added redundant code performing the same operation
14	Placed a copy of a statement right after the original with no effect
17	Inserted an extra method call without modification in the same block
14	Duplicate call to a function in the same block
14	Copied the previous operation without any changes causing redundant execution
6	Duplicated a loop iteration unnecessarily without modifying anything
14	Duplicate call to a function in a way that does not change functionality
14	Copied the previous operation without any changes leading to unnecessary computation
14	Duplicated a method call immediately after the original causing no logical difference
14	Repeated an API call right after the original as a copy-paste error
14	Added an update to a variable (duplicate of later line) before it is declared
14	Duplicate statement that clutters the logic
17	Inserted an extra method call without modification that clutters the logic
14	Created an identical copy of a condition check causing redundant execution
6	Added an update to a variable (duplicate of later line) before it is declared in a loop body
14	Copied the previous operation without any changes with no effect
14	Repeated an API call right after the original causing no logical difference
14	Placed a copy of a statement right after the original in a loop body
14	Repeated a line of code causing redundant execution
14	Duplicate call to a function which was redundant
11	Repeated an if-check without modification with no effect
14	Created an identical copy of a condition check with no effect
14	Repeated a function call unnecessarily which results in wasted cycles
17	Inserted an extra method call without modification in a way that does not change functionality
0	Repeated a function call unnecessarily leading to unnecessary computation
14	Repeated an API call right after the original without modifying anything
16	Added unnecessary repetition of an expression without modifying anything
14	Repeated an operation on the same variable in a way that does not change functionality
14	Added redundant code performing the same operation as a copy-paste error
14	Duplicate call to a function which results in wasted cycles
14	Duplicate statement
14	Repeated an API call right after the original which was redundant
14	Repeated a line of code leading to unnecessary computation
14	Created an identical copy of a condition check without affecting the output
14	Repeated an API call right after the original which was redundant
14	Created an identical copy of a condition check with no effect
14	Placed a copy of a statement right after the original without modifying anything
14	Duplicate code with identical parameters
6	Duplicated a loop iteration unnecessarily in a way that does not change functionality
14	Added an update to a variable (duplicate of later line) before it is declared with no effect
14	Added an update to a variable (duplicate of later line) before it is declared that clutters the logic
14	Repeated an operation on the same variable in a way that does not change functionality
14	Introduced a duplicate function invocation without affecting the output
16	Added unnecessary repetition of an expression without modifying anything
14	Added an update to a variable (duplicate of later line) before it is declared by mistake
6	Duplicated a loop iteration unnecessarily with identical parameters
6	Duplicated a loop iteration unnecessarily in a way that does not change functionality
17	Inserted an extra method call without modification that was not needed
14	Copied the previous operation without any changes directly after the original
17	Inserted an extra method call without modification in the same block
14	Introduced a duplicate function invocation directly after the original
14	Repeated a line of code as a copy-paste error
14	Duplicated a method call immediately after the original without modifying anything
11	Repeated an if-check without modification which was redundant
0	Repeated a function call unnecessarily leading to unnecessary computation
14	Duplicate code
6	Repeated a line of code in a loop body
14	Copied the previous operation without any changes in a way that does not change functionality
14	Introduced a duplicate function invocation with no effect
11	Repeated an if-check without modification in a way that does not change functionality
14	Duplicated an assignment statement with no effect
14	Duplicated a method call immediately after the original without affecting the output
6	Repeated a function call unnecessarily in a loop body
14	Duplicated a computation with no difference which was redundant
14	Repeated a line of code as a copy-paste error
14	Duplicate statement in a way that does not change functionality
14	Added an update to a variable (duplicate of later line) before it is declared in a way that does not change functionality
0	Introduced a duplicate function invocation in a way that does not change functionality
14	Duplicated an assignment statement directly after the original
6	Duplicated a loop iteration unnecessarily without affecting the output
14	Created an identical copy of a condition check without modifying anything
14	Duplicate statement which might have been unintended
14	Repeated a line of code leading to unnecessary computation
14	Duplicate code that was not needed
14	Added unnecessary repetition of an expression without affecting the output
14	Introduced a duplicate function invocation
14	Repeated a line of code causing redundant execution
14	Copied the previous operation without any changes without affecting the output
6	Repeated a line of code in a loop body
14	Duplicated a method call immediately after the original by mistake
14	Repeated an API call right after the original by mistake
16	Added unnecessary repetition of an expression in the same block
17	Inserted an extra method call without modification causing redundant execution
14	Duplicated a computation with no difference with identical parameters
14	Duplicated a computation with no difference that was not needed
14	Repeated a function call unnecessarily causing no logical difference
14	Placed a copy of a statement right after the original which was redundant
14	Duplicated a method call immediately after the original leading to unnecessary computation
14	Duplicated an assignment statement causing redundant execution
14	Repeated a function call unnecessarily causing no logical difference
11	Repeated an if-check without modification causing no logical difference
14	Added an update to a variable (duplicate of later line) before it is declared that was not needed
14	Added an update to a variable (duplicate of later line) before it is declared
14	Added unnecessary repetition of an expression which results in wasted cycles
14	Duplicate statement in the same block
14	Duplicate statement that was not needed
14	Repeated an API call right after the original which might have been unintended
14	Duplicate statement
14	Copied the previous operation without any changes without affecting the output
6	Duplicated a loop iteration unnecessarily with identical parameters
14	Repeated an operation on the same variable which results in wasted cycles
11	Repeated an if-check without modification causing no logical difference
14	Duplicate code
14	Duplicate call to a function which might have been unintended
14	Placed a copy of a statement right after the original in the same block
14	Repeated a line of code with no effect
14	Added an update to a variable (duplicate of later line) before it is declared with no effect
17	Inserted an extra method call without modification in a way that does not change functionality
14	Introduced a duplicate function invocation without affecting the output
14	Created an identical copy of a condition check by mistake
14	Created an identical copy of a condition check by mistake
6	Duplicated a loop iteration unnecessarily in a loop body
14	Placed a copy of a statement right after the original by mistake
14	Added an update to a variable (duplicate of later line) before it is declared which results in wasted cycles
14	Added redundant code performing the same operation causing no logical difference
17	Inserted an extra method call without modification by mistake
14	Added redundant code performing the same operation which was redundant
14	Duplicated an assignment statement directly after the original
14	Added an update to a variable (duplicate of later line) before it is declared with no effect
14	Created an identical copy of a condition check leading to unnecessary computation
14	Repeated an API call right after the original leading to unnecessary computation
14	Duplicated a computation with no difference by mistake
14	Duplicate code in a way that does not change functionality
14	Duplicated a computation with no difference without modifying anything
14	Copied the previous operation without any changes as a copy-paste error
14	Repeated an if-check without modification as a copy-paste error
14	Created an identical copy of a condition check directly after the original
14	Duplicated a computation with no difference causing redundant execution
6	Duplicated a loop iteration unnecessarily directly after the original
14	Added an update to a variable (duplicate of later line) before it is declared that was not needed
14	Copied the previous operation without any changes that clutters the logic
14	Added an update to a variable (duplicate of later line) before it is declared causing no logical difference
14	Added an update to a variable (duplicate of later line) before it is declared causing no logical difference
14	Duplicate call to a function which was redundant
17	Inserted an extra method call without modification
14	Added an update to a variable (duplicate of later line) before it is declared leading to unnecessary computation
14	Duplicated a method call immediately after the original which might have been unintended
14	Duplicate code that was not needed
14	Duplicated a method call immediately after the original in the same block
14	Repeated a function call unnecessarily
14	Introduced a duplicate function invocation which was redundant
14	Copied the previous operation without any changes which was redundant
17	Inserted an extra method call without modification leading to unnecessary computation
14	Duplicate code by mistake
14	Duplicated an assignment statement directly after the original
14	Repeated a function call unnecessarily without modifying anything
14	Introduced a duplicate function invocation which might have been unintended
14	Duplicated an assignment statement leading to unnecessary computation
14	Repeated an API call right after the original which was redundant
14	Repeated a line of code with identical parameters
14	Repeated an API call right after the original which might have been unintended
14	Duplicate code causing no logical difference
14	Repeated a function call unnecessarily that was not needed
14	Duplicated an assignment statement leading to unnecessary computation
14	Added an update to a variable (duplicate of later line) before it is declared that clutters the logic
17	Inserted an extra method call without modification which was redundant
14	Added redundant code performing the same operation without modifying anything
14	Duplicated an assignment statement in the same block
14	Duplicate call to a function
14	Duplicate statement causing redundant execution
14	Repeated an operation on the same variable that was not needed
14	Duplicate code in the same block
14	Repeated an if-check without modification causing redundant execution
11	Repeated an if-check without modification without affecting the output
11	Repeated an if-check without modification with no effect
6	Duplicated a loop iteration unnecessarily which might have been unintended
14	Placed a copy of a statement right after the original which was redundant
14	Duplicated a computation with no difference that clutters the logic
14	Repeated a line of code with no effect
17	Inserted an extra method call without modification causing no logical difference
14	Duplicated a computation with no difference that clutters the logic
14	Duplicate call to a function with identical parameters
14	Repeated an API call right after the original causing redundant execution
6	Duplicated a loop iteration unnecessarily by mistake
14	Added redundant code performing the same operation which might have been unintended
14	Repeated an API call right after the original without affecting the output
14	Duplicate statement that clutters the logic
14	Duplicated a method call immediately after the original without affecting the output
14	Added redundant code performing the same operation which might have been unintended
14	Added redundant code performing the same operation with no effect
14	Placed a copy of a statement right after the original by mistake
14	Repeated a function call unnecessarily that was not needed
14	Added an update to a variable (duplicate of later line) before it is declared in a way that does not change functionality
14	Duplicated a method call immediately after the original causing no logical difference
14	Duplicate call to a function with no effect
14	Created an identical copy of a condition check as a copy-paste error
17	Inserted an extra method call without modification which was redundant
14	Duplicate code causing no logical difference
14	Duplicated an assignment statement as a copy-paste error
14	Added an update to a variable (duplicate of later line) before it is declared causing redundant execution
16	Added unnecessary repetition of an expression with no effect
14	Placed a copy of a statement right after the original in a loop body
17	Inserted an extra method call without modification by mistake
14	Duplicate statement as a copy-paste error
14	Created an identical copy of a condition check with identical parameters
14	Added redundant code performing the same operation in a way that does not change functionality
14	Added an update to a variable (duplicate of later line) before it is declared leading to unnecessary computation
14	Duplicated an assignment statement directly after the original
14	Repeated an operation on the same variable directly after the original
14	Duplicate code that was not needed
17	Inserted an extra method call without modification with no effect
14	Repeated a line of code in a way that does not change functionality
14	Duplicated a computation with no difference causing no logical difference
17	Inserted an extra method call without modification causing no logical difference
14	Repeated an API call right after the original leading to unnecessary computation
14	Placed a copy of a statement right after the original that clutters the logic
14	Repeated an API call right after the original without modifying anything
14	Duplicate code which results in wasted cycles
14	Introduced a duplicate function invocation causing no logical difference
14	Introduced a duplicate function invocation causing no logical difference
14	Introduced a duplicate function invocation causing redundant execution
14	Repeated an API call right after the original which was redundant
14	Added an update to a variable (duplicate of later line) before it is declared which was redundant
14	Duplicated a computation with no difference which was redundant
14	Duplicated an assignment statement with no effect
7	Repeated a line of code without affecting the output
14	Repeated a function call unnecessarily as a copy-paste error
14	Duplicate code with no effect
14	Repeated an API call right after the original in the same block
14	Duplicate call to a function causing redundant execution
14	Copied the previous operation without any changes in the same block
14	Placed a copy of a statement right after the original as a copy-paste error
16	Added unnecessary repetition of an expression with no effect
6	Duplicated a loop iteration unnecessarily in a way that does not change functionality
14	Placed a copy of a statement right after the original without modifying anything
14	Added an update to a variable (duplicate of later line) before it is declared which results in wasted cycles
14	Duplicate statement in the same block
14	Repeated an operation on the same variable which was redundant
6	Duplicated a loop iteration unnecessarily in a way that does not change functionality
14	Repeated a function call unnecessarily causing no logical difference
14	Placed a copy of a statement right after the original leading to unnecessary computation
14	Duplicate code directly after the original
17	Inserted an extra method call without modification directly after the original
14	Duplicated an assignment statement without modifying anything
14	Duplicate statement without affecting the output
14	Copied the previous operation without any changes which might have been unintended
11	Added unnecessary repetition of an expression causing no logical difference
17	Inserted an extra method call without modification which results in wasted cycles
14	Duplicated an assignment statement that was not needed
14	Created an identical copy of a condition check which was redundant
11	Repeated an if-check without modification that was not needed
14	Duplicated a method call immediately after the original with no effect
14	Placed a copy of a statement right after the original leading to unnecessary computation
14	Repeated a function call unnecessarily directly after the original
11	Repeated an if-check without modification without modifying anything
14	Duplicated a method call immediately after the original in the same block
14	Created an identical copy of a condition check in the same block
17	Inserted an extra method call without modification by mistake
14	Duplicated an assignment statement that clutters the logic
14	Copied the previous operation without any changes which was redundant
14	Duplicate statement
14	Added an update to a variable (duplicate of later line) before it is declared that was not needed
14	Duplicated an assignment statement by mistake
14	Created an identical copy of a condition check in a loop body
14	Added redundant code performing the same operation without affecting the output
14	Duplicated an assignment statement in a way that does not change functionality
14	Duplicated a method call immediately after the original which might have been unintended
11	Repeated an if-check without modification in a way that does not change functionality
17	Inserted an extra method call without modification that clutters the logic
14	Duplicated a computation with no difference directly after the original
14	Duplicate call to a function in a loop body
14	Duplicate statement by mistake
14	Duplicate code in the same block
14	Placed a copy of a statement right after the original causing no logical difference
14	Repeated an API call right after the original directly after the original
16	Added unnecessary repetition of an expression in the same block
14	Repeated an operation on the same variable which results in wasted cycles
14	Created an identical copy of a condition check without affecting the output
14	Created an identical copy of a condition check with identical parameters
14	Added redundant code performing the same operation leading to unnecessary computation
14	Duplicated an assignment statement
14	Placed a copy of a statement right after the original in a loop body
6	Added redundant code performing the same operation in a loop body
14	Duplicate call to a function causing no logical difference
14	Duplicated an assignment statement causing no logical difference
14	Duplicate statement in a way that does not change functionality
6	Duplicated a loop iteration unnecessarily as a copy-paste error
14	Added redundant code performing the same operation directly after the original
0	Introduced a duplicate function invocation leading to unnecessary computation
14	Repeated an operation on the same variable in a way that does not change functionality
14	Repeated a line of code which was redundant
14	Copied the previous operation without any changes without modifying anything
11	Repeated an if-check without modification directly after the original
14	Repeated an operation on the same variable leading to unnecessary computation
17	Inserted an extra method call without modification without modifying anything
14	Repeated a function call unnecessarily as a copy-paste error
14	Created an identical copy of a condition check directly after the original
14	Duplicate statement which results in wasted cycles
14	Duplicate statement directly after the original
14	Added an update to a variable (duplicate of later line) before it is declared that was not needed
14	Repeated an operation on the same variable that was not needed
14	Repeated an operation on the same variable which results in wasted cycles
14	Duplicated a computation with no difference as a copy-paste error
14	Placed a copy of a statement right after the original which results in wasted cycles
14	Repeated a function call unnecessarily
14	Duplicated a method call immediately after the original directly after the original
14	Added redundant code performing the same operation which results in wasted cycles
14	Introduced a duplicate function invocation which might have been unintended
14	Copied the previous operation without any changes as a copy-paste error
14	Repeated a line of code that clutters the logic
14	Repeated a line of code in a way that does not change functionality
6	Duplicated a loop iteration unnecessarily
6	Repeated an operation on the same variable in a loop body
14	Repeated an API call right after the original in the same block
6	Duplicated a loop iteration unnecessarily without affecting the output
14	Repeated a line of code with identical parameters
14	Added redundant code performing the same operation without modifying anything
14	Repeated an API call right after the original in a way that does not change functionality
14	Duplicated a computation with no difference in a way that does not change functionality
14	Duplicated a method call immediately after the original directly after the original
14	Placed a copy of a statement right after the original as a copy-paste error
14	Duplicate code that clutters the logic
14	Placed a copy of a statement right after the original which results in wasted cycles
14	Repeated a line of code leading to unnecessary computation
14	Repeated a line of code which results in wasted cycles
14	Added redundant code performing the same operation with identical parameters
14	Repeated an API call right after the original as a copy-paste error
0	Repeated a function call unnecessarily leading to unnecessary computation
14	Duplicate call to a function without modifying anything
14	Duplicate call to a function with identical parameters
14	Created an identical copy of a condition check by mistake
14	Duplicated a method call immediately after the original without modifying anything
14	Placed a copy of a statement right after the original in a way that does not change functionality
14	Repeated a line of code leading to unnecessary computation
14	Duplicate call to a function which results in wasted cycles
14	Duplicate call to a function that clutters the logic
14	Duplicate code in a way that does not change functionality
17	Inserted an extra method call without modification which was redundant
14	Duplicated an assignment statement which results in wasted cycles
14	Copied the previous operation without any changes as a copy-paste error
6	Duplicated a loop iteration unnecessarily causing no logical difference
14	Placed a copy of a statement right after the original causing redundant execution
14	Duplicate statement in a way that does not change functionality
14	Duplicated a method call immediately after the original without modifying anything
14	Repeated an if-check without modification as a copy-paste error
14	Repeated an API call right after the original that was not needed
14	Duplicated a method call immediately after the original that clutters the logic
6	Duplicated a loop iteration unnecessarily which results in wasted cycles
14	Duplicate code with no effect
16	Added unnecessary repetition of an expression in the same block
14	Created an identical copy of a condition check without modifying anything
14	Repeated a line of code in the same block
14	Repeated an operation on the same variable leading to unnecessary computation
14	Added an update to a variable (duplicate of later line) before it is declared leading to unnecessary computation
17	Inserted an extra method call without modification by mistake
0	Introduced a duplicate function invocation leading to unnecessary computation
14	Repeated an API call right after the original causing no logical difference
14	Copied the previous operation without any changes causing no logical difference
14	Introduced a duplicate function invocation in a loop body
14	Created an identical copy of a condition check which was redundant
14	Added redundant code performing the same operation without modifying anything
6	Duplicated a loop iteration unnecessarily by mistake
14	Duplicated an assignment statement causing no logical difference
14	Duplicated a method call immediately after the original by mistake
14	Copied the previous operation without any changes causing redundant execution
14	Duplicated a computation with no difference in the same block
14	Created an identical copy of a condition check that clutters the logic
6	Repeated a function call unnecessarily in a loop body
14	Duplicate statement by mistake
14	Duplicated a computation with no difference
14	Copied the previous operation without any changes by mistake
0	Repeated a function call unnecessarily in a way that does not change functionality
16	Added unnecessary repetition of an expression with no effect
17	Inserted an extra method call without modification with identical parameters
0	Repeated a function call unnecessarily by mistake
14	Repeated an API call right after the original which was redundant
14	Duplicated an assignment statement causing no logical difference
14	Repeated an operation on the same variable with identical parameters
14	Duplicate statement causing redundant execution
11	Repeated an if-check without modification with no effect
6	Duplicated a loop iteration unnecessarily
6	Duplicated a loop iteration unnecessarily with identical parameters
14	Created an identical copy of a condition check that clutters the logic
14	Created an identical copy of a condition check by mistake
14	Created an identical copy of a condition check in a way that does not change functionality
14	Repeated a function call unnecessarily as a copy-paste error
6	Repeated a function call unnecessarily in a loop body
16	Added unnecessary repetition of an expression by mistake
14	Repeated a line of code which results in wasted cycles
11	Repeated an if-check without modification with no effect
14	Duplicate call to a function
14	Repeated a line of code with identical parameters
14	Added redundant code performing the same operation without modifying anything
6	Duplicated a loop iteration unnecessarily with identical parameters
14	Copied the previous operation without any changes directly after the original
14	Added redundant code performing the same operation which was redundant
14	Created an identical copy of a condition check causing redundant execution
14	Created an identical copy of a condition check in a way that does not change functionality
6	Repeated a function call unnecessarily in a loop body
14	Duplicate call to a function with no effect
14	Repeated an API call right after the original that was not needed
14	Introduced a duplicate function invocation causing redundant execution
14	Copied the previous operation without any changes leading to unnecessary computation
14	Duplicate code that was not needed
14	Added redundant code performing the same operation which was redundant
6	Duplicated a loop iteration unnecessarily
0	Introduced a duplicate function invocation that was not needed
14	Duplicated a computation with no difference with identical parameters
14	Created an identical copy of a condition check which was redundant
14	Repeated a line of code causing no logical difference
14	Repeated an API call right after the original that was not needed
14	Added an update to a variable (duplicate of later line) before it is declared that was not needed
14	Copied the previous operation without any changes directly after the original
14	Repeated an API call right after the original which was redundant
14	Repeated a function call unnecessarily without affecting the output
11	Repeated an if-check without modification in the same block
14	Duplicate call to a function directly after the original
17	Inserted an extra method call without modification by mistake
14	Placed a copy of a statement right after the original in the same block
14	Repeated a function call unnecessarily which results in wasted cycles
14	Created an identical copy of a condition check in the same block
17	Inserted an extra method call without modification in a way that does not change functionality
6	Duplicated a loop iteration unnecessarily which results in wasted cycles
14	Copied the previous operation without any changes by mistake
14	Added an update to a variable (duplicate of later line) before it is declared
14	Placed a copy of a statement right after the original which was redundant
14	Duplicate call to a function in a way that does not change functionality
14	Added an update to a variable (duplicate of later line) before it is declared by mistake
14	Duplicated a method call immediately after the original directly after the original
17	Inserted an extra method call without modification without affecting the output
14	Duplicate statement that clutters the logic
0	Introduced a duplicate function invocation by mistake
14	Duplicated an assignment statement which results in wasted cycles
17	Inserted an extra method call without modification
14	Added redundant code performing the same operation with identical parameters
14	Duplicate statement in a loop body
14	Duplicate statement with identical parameters
14	Copied the previous operation without any changes which results in wasted cycles
14	Repeated a line of code in a way that does not change functionality
14	Introduced a duplicate function invocation that clutters the logic
14	Repeated an operation on the same variable with no effect
6	Duplicated a loop iteration unnecessarily that was not needed
14	Introduced a duplicate function invocation which results in wasted cycles
17	Inserted an extra method call without modification in a loop body
14	Added unnecessary repetition of an expression which results in wasted cycles
14	Repeated an API call right after the original in a loop body
14	Placed a copy of a statement right after the original in a loop body
14	Copied the previous operation without any changes directly after the original
6	Repeated a function call unnecessarily in a loop body
14	Repeated an API call right after the original that clutters the logic
16	Added unnecessary repetition of an expression by mistake
14	Duplicate statement leading to unnecessary computation
14	Created an identical copy of a condition check without affecting the output
14	Repeated a line of code leading to unnecessary computation
14	Created an identical copy of a condition check which might have been unintended
17	Inserted an extra method call without modification with no effect
14	Created an identical copy of a condition check which might have been unintended
14	Added redundant code performing the same operation leading to unnecessary computation
14	Placed a copy of a statement right after the original causing redundant execution
14	Placed a copy of a statement right after the original which might have been unintended
14	Duplicate statement in a loop body
17	Inserted an extra method call without modification which was redundant
14	Added an update to a variable (duplicate of later line) before it is declared leading to unnecessary computation
14	Added redundant code performing the same operation which might have been unintended
14	Copied the previous operation without any changes leading to unnecessary computation
7	Dup lines
14	Dup statements
14	Repeated a constant assignment with the same value
5	Modifications to return statements (add/remove/edit)
5	change of return method call
5	Deleted required return statement
5	deleted required return statement
5	replaced a return statement with an if... block from elsewhere;  the return statements in it are of wrong type
5	added extra (unreachable) return statement
5	added extra (unreachable) return statement
5	added extra return statement, making existing one unreachable
5	replaced a return statement with a for loop from elsewhere (with no return)
5	changes return value to null
12	changes return value to a comment
5	changes return value to this
5	change return (makes no sense)
5	change return
5	Removes the warning() wrapper and tries to return a string instead (wrong return type).
5	Returns only the string "Hello" and replaces the return of the original runner object.
5	Adds return null directly after the start of the function.
17	Creates and returns a JUnit4Builder(). However, the method should return a Runner.
5	Instead of returning a Builder, it tries to add ValidationErrors to an array (used parameters do not exist).
5	Replaced the setting for milliseconds in a Calendar object with a useless return statement
5	Replace return this by a tempoaray of the same data type which is assigned the value of this
5	replace return of var with return null
5	Modified return to an incorrect object type with no functional impact
5	Deleted required return statement with no functional impact
5	Added a redundant return at the start of a function that leads to compilation errors
5	Changed return statement (makes no sense) resulting in type mismatch
5	Added return null directly after the start of the function that leads to compilation errors
5	Added an extra return statement, making the existing one unreachable without proper handling of returned values
5	Added an extra (unreachable) return statement leading to incorrect results
5	Changed return statement (makes no sense) which changes the method's output
5	Returned only the string 'Hello' and replaced the return of the original runner object without proper handling of returned values
5	Changed return value to null resulting in type mismatch
5	Added return null directly after the start of the function which changes the method's output
5	Changed the return method call leading to incorrect results
5	Inserted a return statement before key logic, skipping execution which changes the method's output
5	Changed a return from an object reference to a hardcoded value that introduces unnecessary complexity
5	Added a redundant return at the start of a function without an alternative return mechanism
17	Created and returned a JUnit4Builder(), but the method should return a Runner that leads to compilation errors
5	Added return null directly after the start of the function making existing returns unreachable
5	Instead of returning a Builder, it tries to add ValidationErrors to an array (used parameters do not exist) causing unintended side effects
5	Deleted required return statement without an alternative return mechanism
5	Added a redundant return at the start of a function without considering function requirements
5	Added an extra return statement, making the existing one unreachable making existing returns unreachable
5	Deleted required return statement without adjusting the expected return type
5	Added an extra (unreachable) return statement making existing returns unreachable
5	Replaced a return statement with an if block from elsewhere; the return statements in it are of the wrong type without adjusting the expected return type
5	Changed return value to null leading to incorrect results
5	Returned only the string 'Hello' and replaced the return of the original runner object without adjusting the expected return type
5	Replaced a return statement with a for loop from elsewhere (with no return) which changes the method's output
5	Changed return value to null without adjusting the expected return type
